1974,י. ל. פרץ,תל אביב,דער בעל תשובה,זינגער. י. ב
1979,י. ל. פרץ,תל אביב,מיין טאטנס בית דין שטוב,זינגער. י. ב
1954,,לאס אנדזשעלעס,דראמען. חיים סאלאמאן און מרימס חלום.,זינגער. יעקב
1961,,פאריז,לידער,"זיסמאן, טאניא"
1977,,פאריז,לידער,"זיסמאן, טאניע"
1946,,מאנטרעאל,אויף יענער זייט בוג,"זיפער, יעקב"
,,,אין די געצעלטן פון אברהם,"זיפער, יעקב"
1941,מחבר,מאנטרעאל,געווען איז א מענטש,"זיפער, יעקב"
1965,,מאנטרעאל,כ'בין ווידער אין מיין חרובר היים געקומען,"זיפער, יעקב"
1978,י. זיפער בוך פאנד,מאנטרעאל,פון נעכטן און היינט,"זיפער, יעקב"
1960,,מאנטרערל,צווישן טייכן און וואסערן,"זיפער, יעקב"
1960,הויפטפארקויף שלמה פאמאראנץ,מאנטרעאל,צווישן טייכן און וואסערן.,"זיפער, יעקב"
,HEBREW PUBLISHING COMPANY,ניו יארק,געקליבענע שריפטן,"זעווין, י. י. (תשרק)"
1910,תשרק פארלאג,ניו יארק,דאס גאלדענע לאנד,"זעווין, י. י. (תשרק)"
1910,תשרק,ניו יארק,שפאס און ערנסט.,"זעווין, ישראל י. תשרק"
1960,אויפסניי,פאריז,וואס מישעל דערציילט... מעשהלעך און לעגענדעס,"זעלדאוו, משה (מ. גאלדין)"
1936,,ניו יארק,א ציגעלע א ווייסע. א מעשה פאר קינדער - יונגע און אלטע.,"זעלדין, אלעקסאנדער"
1908,היברו פאבלישינג קא,ניו יארק,בר מצווה רעדעס.,"זעליקאוויטש, ג"
1907,היברו פאבלישינג קא,ניו יארק,דער אידיש-אמעריקאנער רעדנער.,"זעליקאוויטש, ג (רעד)"
1956,שלמה מענדעלסאן קולטור-געזעלשאפט,מעקסיקע,עפיזאדן פון מיין לעבן,"זעלמאנאוויטש, אפרים"
1978,י. ל . פרץ,תל אביב,אין גרינעם טאל. לידער און באלאדן,"זעלצער, חיים"
1982,ישראל בוך,תל אביב,זיבן פון איין שיף,"זעלצער, חיים"
1976,ישראל בוך,תל אביב,פון היימישן ברונעם,"זעלצער, חיים"
1975,המנורה,תל אביב,רו אין רוינען,"זעלצער, חיים"
1979,ישראל בוך,תל אביב,שאטנס אין מדבר,"זעלצער, חיים"
1985,ישראל בוך,תל אביב,שטערן אויפן יריד אדער די פעסטונג פון חכמה (כעלם),"זעלצער, חיים"
1934,ש. צ. זעצער געזעלשאפט,ניו יארק,דאס ווארט ביבליאטעק,"זעצער, ש. צ."
1928,פארלאג נייערבערג,ניו יארק,פיגורען. עסייען פון ש. צ. זעצער,"זעצער, ש. צ."
1922,פייערבערג פארלאג,ניו יארק,צו דעם ענטשטעהונג פון קריסטענטום.,"זעצער, ש. צ."
1938,נייע קולטור,תל אביב,"אין אנהייב. ארטיקלען, זכרונות",זרבבל
1966,י. ל. פרץ,תל אביב,אין טעג פון מלחמה און רעוואלוציע,זרבבל
1956,י. ל. פרץ,תל אביב,בלעטער פון א לעבן,זרבבל יעקב
1956,י. ל. פרץ,תל אביב,בלעטער פון א לעבן,זרבבל יעקב
1967,י. ל. פרץ,תל אביב,געשטאלטן,זרבבל יעקב
1944,צענטראל פארבאנד פון פוילישע יידן אין ארגענטינע,בוענאס איירעס,נע ונד,"זרבבל, פרידע"
1946,צענטראל פארבאנד פאר פוילישע יידן אין ארגענטינע,בוענאס איירעס,בארג חורבן,זרובבל
1948,"פ""צ",שטוטגארט,בארג חורבן,זרובבל
1963,י. ל. פרץ,תל אביב,פעטערזייל בוך,זרובבל (רעד)
1963,י. ל. פרץ,תל אביב,פעטערזייל בוך,זרובבל (רעד)
1947,צענטראל פארבאנד פון פוילישע יידן אין ארגענטינע,בוענאס איירעס,נע ונעד,"זרובבל, פרידא"
1947,פוילישע יידן אין ארגענטינא,בוענאס איירעס,נע ונד,"זרובבל, פרידע"
1929,יהודיה,ווארשע,די געשיכטע פון אידישען לעגיאן,"זשאבאטינסקי, וול"
1935,ארבעטער רינג,פילאדעלפיע,שול אלמאנאך. די אידישע מאדערנע שול אויף דער וועלט,"זשיטלאווסקי, ח אא (רעד)"
1941,איקוף,ניו יארק,אונזער נייער קולטור ווילן. דאס וויל דער איקוף,"זשיטלאווסקי, חיים"
1943,ארבעטער ארדן,ניו יארק,אן ענטפער דוד פינסקי'ן,"זשיטלאווסקי, חיים"
1943,ארבעטער ארדן,ניו יארק,אן ענטפער שלום אש'ן און ה. לייוויק'ן,"זשיטלאווסקי, חיים"
1912,יובילעומס אויסגאבע,ניו יארק,געזאמלטע שריפטן,"זשיטלאווסקי, חיים"
1917,יובילעומס אויסגאבע,ניו יארק,געזאמלטע שריפטן,"זשיטלאווסקי, חיים"
1917,יובילעומס אויסגאבע,ניו יארק,געזאמלטע שריפטן,"זשיטלאווסקי, חיים"
1919,יובילעומס אויסגאבע,ניו יארק,געזאמלטע שריפטן,"זשיטלאווסקי, חיים"
1919,יובילעומס אויסגאבע,ניו יארק,געזאמלטע שריפטן,"זשיטלאווסקי, חיים"
1912,יובילעומס אויסגאבע,ניו יארק,געזאמלטע שריפטן,"זשיטלאווסקי, חיים"
1912,יובילעומס אויסגאבע,ניו יארק,געזאמלטע שריפטן,"זשיטלאווסקי, חיים"
1912,יובילעומס אויסגאבע,ניו יארק,געזאמלטע שריפטן,"זשיטלאווסקי, חיים"
1919,יובילעומס אויסגאבע,ניו יארק,געזאמלטע שריפטן,"זשיטלאווסקי, חיים"
1917,יובילעומס אויסגאבע,ניו יארק,געזאמלטע שריפטן,"זשיטלאווסקי, חיים"
1938,דר. חיים זשיטלאווסקי פארלאג-קאמיטעט,ניו יארק,געזאמלטע שריפטן. סאציאליזם און מאראל.,"זשיטלאווסקי, חיים"
1955,ציקא,ניו יארק,געקליבענע ווערק. צונויפגעשטעלט פון יודל מארק,"זשיטלאווסקי, חיים"
1940,ח. זש. יוביליי קאמיטעט,ניו יארק,זכרונות פון מיין לעבן,"זשיטלאווסקי, חיים"
1940,ח. זש. יוביליי קאמיטעט,ניו יארק,זכרונות פון מיין לעבן,"זשיטלאווסקי, חיים"
1935,ח. זש. יוביליי קאמיטעט,ניו יארק,זכרונות פון מיין לעבן,"זשיטלאווסקי, חיים"
1951,איקוף,ניו יארק,יצחק לייבוש פרץ. ארטיקלען און רעדעס,"זשיטלאווסקי, חיים"
1953,איקוף,ניו יארק,מיינע אני מאמינס,"זשיטלאווסקי, חיים"
1920,,ניו יארק,פרידריך ניטשע,"זשיטלאווסקי, חיים"
1937,,ניו יארק,א דעבאטע אין זעקס בריוו.,"זשיטלאווסקי, חיים - ש. ניגער"
1951,איקוף,ניו יארק,אלע ווערק פון דר. חיים זשיטלאווסקי. וויזיע און געדאנק.,"זשיטלאווסקי, חיים דר"
,ח. בזשאזא,ווארשע,געזאמלטע שריפטן,"זשיטלאווסקי, חיים דר"
,ח. בזשאזא,ווארשע,געזאמלטע שריפטן,"זשיטלאווסקי, חיים דר"
,ח. בזשאזא,ווארשע,געזאמלטע שריפטן,"זשיטלאווסקי, חיים דר"
,ח. בזשאזא,ווארשע,געזאמלטע שריפטן,"זשיטלאווסקי, חיים דר"
,ח. בזשאזא,ווארשע,געזאמלטע שריפטן,"זשיטלאווסקי, חיים דר"
,ח. בזשאזא,ווארשע,געזאמלטע שריפטן,"זשיטלאווסקי, חיים דר"
,ח. בזשאזא,ווארשע,געזאמלטע שריפטן,"זשיטלאווסקי, חיים דר"
,ח. בזשאזא,ווארשע,געזאמלטע שריפטן,"זשיטלאווסקי, חיים דר"
,ח. בזשאזא,ווארשע,געזאמלטע שריפטן,"זשיטלאווסקי, חיים דר"
,ח. בזשאזא,ווארשע,געזאמלטע שריפטן,"זשיטלאווסקי, חיים דר"
,ח. בזשאזא,ווארשע,געזאמלטע שריפטן,"זשיטלאווסקי, חיים דר"
1917,ארבעטער רינג,ניו יארק,דער סאציאליזם פון די סאציאליסען-רעוואלוציאנערן.,"זשיטלאווסקי, חיים דר"
1939,ח. זש. פארלאג,ניו יארק,יידן און יידישקייט,"זשיטלאווסקי, חיים דר"
1946,יידיש בוך,לאדזש,צו לויטערע ברעגן,"זשיכלינסקי, רייזל"
1962,יידישער פען קלוב,ניו יארק,שוויגנדיקע טירן,"זשיכלינסקי, רייזל"
1985,,רמת גן,ניט פארגעסן ניט פארגעבן,"זשעלאזני, אדם בן-מ"
1956,החורש פארלאג,מאנטעווידעא,חנוך און המשך. פראבלעמען פון יידישער דערציאונג.,"זשעלעניעץ, יואל"
1964,המנורה,תל אביב,די פאפיראסן הענדלער פון פלאץ דריי קרייצן,"זשעמיאן, יוסף"
-1933,פארלאג בזשאזא,ווארשע,עבר-פרלילינג. ראמאן אין 3 טיילן,"זשעראמסקי, סטעפאן"
1956,,בוענאס איירעס,נגינות און תפילות ביי יידן,"חדקל, יהודה לייב"
1956,,בוענאס איירעס,נגינות און תפילות ביי יידן,"חדקל, יהודה לייב"
1952,די אנדערע שטים פון א. י.,ני - מעקסיקא,די אנדערע שטים פון ארץ ישראל. העפט 1.,"חופשי, נתן"
1936,,ניו יארק,מזרחי. קובץ יובל,"חורגין, פ - א. ל. געלמאן"
1967,,ניו יארק,שלמה ביקל יובל-בוך,"חזקוני-שטארקמאן, משה"
1968,,ניו יארק,ישראל - פאלק און לאנד,"חייט, אהרון"
1978,,תל אביב,קריינדעלע.,"חייט, אהרון"
1997,יידישע קולטור-געזעלשאפט,ירושלים,דער האריזאנט,"חייט, משה דוד"
,פארלאג קולטור,,ארום דעם מאן פון נצרת,"חיימאוויץ, מ. י."
1946,,ניו יארק,"יאר 1666 תכ""ו","חיימאוויץ, מ. י."
1946,,ניו יארק,קארוסעל,"חיימאוויץ, מ.י."
1956,דער 2טער שלום עליכם שולע אין ארגענטינע,בוענאס איירעס,אונטערוועגנס,"חיין, ל (שמעוני)"
1974,י. ל. פרץ,תל אביב,אין טיגל. ראמאן פון ישראל לעבן.,"חיין-שמעוני, ל"
1970,י. ל. פרץ,תל אביב,אנגעגליטע ערד,"חיין-שמעוני, ל"
1966,י. ל. פרץ,ישראל,באזאלט,"חיין-שמעוני, ל"
1962,י. ל. פרץ,תל אביב,גאנג,"חיין-שמעוני, ל"
1959,אונדזער ווארט,בוענאס איירעס,נעכטן,"חיין-שמעוני, ל"
1946,פונעם מחבר,ניו יארק,יידישע בלעטער אין אמעריקע,"חייקין, י"
1954,סווואלק און אומגעגנט פארלאג קאמיסיע אין ב. א.,בוענאס איירעס,טאג איין טאג אויס,"חן, לייבל"
1954,פאריין פון סווואלק און אומגעגענט,בוענאס איירעס,טאג איין טאג אויס,"חן, לייבן"
1975,מ. חסיד בוך פאנד,מאנטרעאל,א שאטן טראגט מיין קרוין,"חסיד, מ"
1969,,מאנטרעאל,דורות שרייען מיך אריבער,"חסיד, מ"
1981,מ. חסיד פאנד קאמיטעט,מאנטרעאל,שטויב און אייביקייט.,"חסיד, משה"
1921,ארבעטער רינג,ניו יארק,פאגראם געשיכטע. די אוקראינישע שחיטה אין 1919.,"חפץ, אליא פראפ'"
1974,ישראל בוך,תל אביב,אונטער דיין צייכן,"חפץ-טוזמאן, מלכה"
1972,ישראל בוך,תל אביב,בלעטער פאלן ניט. לידער,"חפץ-טוזמאן, מלכה"
1977,ישראל בוך,תל אביב,היינט און אייביק,"חפץ-טוזמאן, מלכה"
1949,מ. ח-ט. בוך קאמיטעט,לאס אנדזשעלעס,לידער,"חפץ-טוזמאן, מלכה"
